,wikiID,releaseDate,charactName,name_movie,role_summary_percent,role_importance,comp_active,comp_pasive,comp_attribut
21804,1712963,2000-01-29,Tina,Snow Day,0.0,0.0,0.0,0.0,0.0
21805,1712963,2000-01-29,Chad Symmonz,Snow Day,7.14,0.5,0.0,0.0,0.0
21806,1712963,2000-01-29,Natalie Brandston,Snow Day,14.29,1.0,0.0,0.0,0.0
21807,1712963,2000-01-29,Wayne Alworth,Snow Day,0.0,0.0,0.0,0.0,0.0
21808,1712963,2000-01-29,Chet Felker,Snow Day,0.0,0.0,0.5719,0.0,-0.4767
21809,1712963,2000-01-29,Randy Brandston,Snow Day,14.29,1.0,0.0,0.0,0.0
21810,1712963,2000-01-29,Claire Bonner,Snow Day,7.14,0.5,0.0,0.0,0.6486
21811,1712963,2000-01-29,Chuck Wheeler,Snow Day,0.0,0.0,0.5719,0.0,-0.4767
21812,1712963,2000-01-29,Mona,Snow Day,0.0,0.0,0.0,0.0,0.0
21813,1712963,2000-01-29,Marla,Snow Day,0.0,0.0,0.0,0.0,0.0
21814,12147070,2007-10-19,Neal,Things We Lost in the Fire,6.06,0.17,0.0,0.0,0.0
21815,12147070,2007-10-19,Audrey Burke,Things We Lost in the Fire,30.3,0.83,0.0,0.0,-0.5994
21816,12147070,2007-10-19,Jerry Sunborne,Things We Lost in the Fire,36.36,1.0,-0.0258,0.6369,0.0258
21817,12147070,2007-10-19,Brian Burke,Things We Lost in the Fire,18.18,0.5,0.0,-0.6705,0.0
21818,12147070,2007-10-19,Howard Glassman,Things We Lost in the Fire,0.0,0.0,0.0,0.0,0.0
21819,12147070,2007-10-19,Kelly,Things We Lost in the Fire,0.0,0.0,0.0,0.0,0.0
21820,12147070,2007-10-19,Brenda,Things We Lost in the Fire,0.0,0.0,0.0,0.0,0.0
21821,12147070,2007-10-19,Cousin Dave,Things We Lost in the Fire,0.0,0.0,0.0,0.0,0.0
21822,23808966,1989-02-17,"Bill S. Preston, Esq.",Bill & Ted's Excellent Adventure,16.0,0.62,0.25,0.0,0.0
21823,23808966,1989-02-17,"Ted ""Theodore"" Logan",Bill & Ted's Excellent Adventure,24.0,0.92,-0.2732,0.0,0.0
21824,23808966,1989-02-17,Rufus,Bill & Ted's Excellent Adventure,26.0,1.0,0.0,0.4767,0.0
21825,23808966,1989-02-17,Billy the Kid,Bill & Ted's Excellent Adventure,4.0,0.15,0.25,0.0,0.0
21826,23808966,1989-02-17,Genghis Khan,Bill & Ted's Excellent Adventure,2.0,0.08,0.0,0.0,0.0
21827,23808966,1989-02-17,Napoleon,Bill & Ted's Excellent Adventure,10.0,0.38,-0.25,-0.1027,0.0
21828,23808966,1989-02-17,Mr. Ryan,Bill & Ted's Excellent Adventure,0.0,0.0,0.0,0.0,0.0
21829,23808966,1989-02-17,Joan of Arc,Bill & Ted's Excellent Adventure,2.0,0.08,0.0,0.0,0.0
21830,23808966,1989-02-17,Ludwig van Beethoven,Bill & Ted's Excellent Adventure,2.0,0.08,0.0,0.0,0.0
21831,4446720,1991-01-01,Ben Reed,Paradise,25.0,1.0,0.0,0.0,0.0
21832,4446720,1991-01-01,Lily Reed,Paradise,25.0,1.0,0.0,0.0,0.0
21833,4446720,1991-01-01,Willard Young,Paradise,25.0,1.0,0.34,0.0,0.0
21834,4446720,1991-01-01,Billie Pike,Paradise,12.5,0.5,0.0,0.0,0.0
21835,4446720,1991-01-01,,Paradise,,,,,
21836,4446720,1991-01-01,,Paradise,,,,,
21837,4446720,1991-01-01,,Paradise,,,,,
21838,4446720,1991-01-01,,Paradise,,,,,
21839,1022566,2009-07-24,Grandpa Goodman,G-Force,0.0,0.0,0.0,0.0,0.0
21840,1022566,2009-07-24,Blaster,G-Force,0.0,0.0,0.1779,0.0,0.0
21841,1022566,2009-07-24,Hurley,G-Force,20.0,0.78,-0.5267,0.0,0.0
21842,1022566,2009-07-24,Speckles,G-Force,0.0,0.0,0.0,0.0,0.0
21843,1022566,2009-07-24,Leonard Saber,G-Force,8.57,0.33,0.0,-0.3182,0.0
21844,1022566,2009-07-24,Ben,G-Force,22.86,0.89,0.0,0.0,0.5423
21845,1022566,2009-07-24,Kip Killian,G-Force,0.0,0.0,0.0,0.0,0.0
21846,1022566,2009-07-24,FBI Techie,G-Force,0.0,0.0,0.0,0.0,0.0
21847,1022566,2009-07-24,Darwin,G-Force,25.71,1.0,0.1779,0.0,0.0
21848,1022566,2009-07-24,Juarez,G-Force,8.57,0.33,0.1779,0.0,0.0
21849,1022566,2009-07-24,,G-Force,,,,,
21850,1022566,2009-07-24,Marcie,G-Force,0.0,0.0,0.0,0.0,0.0
21851,1022566,2009-07-24,Rosalita,G-Force,0.0,0.0,0.0,0.0,0.0
21852,1022566,2009-07-24,NSA Director,G-Force,0.0,0.0,0.4404,0.0,0.0
21853,1022566,2009-07-24,Connor,G-Force,0.0,0.0,0.0,0.0,0.0
21854,1022566,2009-07-24,Carter,G-Force,0.0,0.0,0.0,0.0,0.0
21855,1022566,2009-07-24,Christa,G-Force,0.0,0.0,0.0,0.0,0.0
21856,1022566,2009-07-24,,G-Force,,,,,
21857,1022566,2009-07-24,,G-Force,,,,,
21858,1022566,2009-07-24,,G-Force,,,,,
21859,1022566,2009-07-24,,G-Force,,,,,
21860,1022566,2009-07-24,,G-Force,,,,,
21861,1022566,2009-07-24,,G-Force,,,,,
21862,1022566,2009-07-24,,G-Force,,,,,
21863,1022566,2009-07-24,,G-Force,,,,,
21864,1022566,2009-07-24,,G-Force,,,,,
21865,1022566,2009-07-24,,G-Force,,,,,
21866,1022566,2009-07-24,,G-Force,,,,,
21867,1022566,2009-07-24,,G-Force,,,,,
21868,1022566,2009-07-24,,G-Force,,,,,
21869,1022566,2009-07-24,,G-Force,,,,,
21870,1022566,2009-07-24,,G-Force,,,,,
21871,1022566,2009-07-24,,G-Force,,,,,
21872,1022566,2009-07-24,,G-Force,,,,,
21873,1022566,2009-07-24,,G-Force,,,,,
21874,1022566,2009-07-24,,G-Force,,,,,
21875,5392223,1994-04-15,,Cops and Robbersons,,,,,
21876,5392223,1994-04-15,,Cops and Robbersons,,,,,
21877,5392223,1994-04-15,Jake Stone,Cops and Robbersons,60.0,1.0,0.0,0.0,-0.34
21878,5392223,1994-04-15,,Cops and Robbersons,,,,,
21879,5392223,1994-04-15,,Cops and Robbersons,,,,,
21880,5392223,1994-04-15,,Cops and Robbersons,,,,,
21881,5392223,1994-04-15,,Cops and Robbersons,,,,,
21882,5392223,1994-04-15,,Cops and Robbersons,,,,,
21883,1086550,1999-07-30,Tom Scoggins,Deep Blue Sea,4.92,0.12,0.0,-0.8176,0.0
21884,1086550,1999-07-30,Carter Blake,Deep Blue Sea,40.98,1.0,-0.7269,-0.7096,0.0
21885,1086550,1999-07-30,Dr. Susan McCallister,Deep Blue Sea,0.0,0.0,0.0,0.0,0.0
21886,1086550,1999-07-30,Preacher,Deep Blue Sea,0.0,0.0,0.0,-0.7964,-0.4404
21887,1086550,1999-07-30,Jim Whitlock,Deep Blue Sea,13.11,0.32,0.0,-0.9001,0.0
21888,1086550,1999-07-30,Russell Franklin,Deep Blue Sea,16.39,0.4,0.3182,0.0,0.0
21889,1086550,1999-07-30,Janice Higgins,Deep Blue Sea,8.2,0.2,0.0,0.0,0.0
21890,1086550,1999-07-30,Brenda Kerns,Deep Blue Sea,4.92,0.12,0.0,0.0,0.0
21891,17292183,2008-09-01,Mansuhkhbai,"New York, I Love You",,,,,
21892,17292183,2008-09-01,Gus,"New York, I Love You",,,,,
21893,17292183,2008-09-01,"Justin, Sarah's Boyfriend","New York, I Love You",,,,,
21894,17292183,2008-09-01,Garry,"New York, I Love You",,,,,
21895,17292183,2008-09-01,Ben,"New York, I Love You",,,,,
21896,17292183,2008-09-01,Molly,"New York, I Love You",,,,,
21897,17292183,2008-09-01,Rifka,"New York, I Love You",,,,,
21898,17292183,2008-09-01,David,"New York, I Love You",,,,,
21899,17292183,2008-09-01,Camille,"New York, I Love You",,,,,
21900,17292183,2008-09-01,Janice Taylor,"New York, I Love You",,,,,
21901,17292183,2008-09-01,Writer,"New York, I Love You",,,,,
21902,17292183,2008-09-01,Kane,"New York, I Love You",,,,,
21903,17292183,2008-09-01,Mr. Riccoli,"New York, I Love You",,,,,
21904,17292183,2008-09-01,Mallorie Fish,"New York, I Love You",,,,,
21905,17292183,2008-09-01,Gabrielle,"New York, I Love You",,,,,
21906,17292183,2008-09-01,Lydia,"New York, I Love You",,,,,
21907,17292183,2008-09-01,Isabelle,"New York, I Love You",,,,,
21908,17292183,2008-09-01,,"New York, I Love You",,,,,
21909,17292183,2008-09-01,Jacob,"New York, I Love You",,,,,
21910,17292183,2008-09-01,,"New York, I Love You",,,,,
21911,17292183,2008-09-01,Maggie,"New York, I Love You",,,,,
21912,17292183,2008-09-01,Chinese Herbalist,"New York, I Love You",,,,,
21913,17292183,2008-09-01,Alex Simmons,"New York, I Love You",,,,,
21914,17292183,2008-09-01,Anna,"New York, I Love You",,,,,
21915,17292183,2008-09-01,Sarah,"New York, I Love You",,,,,
21916,17292183,2008-09-01,Abe,"New York, I Love You",,,,,
21917,17292183,2008-09-01,Mitzie,"New York, I Love You",,,,,
21918,8816501,2007-01-21,Gavin,The Nines,12.77,0.6,-0.2263,0.0,0.0
21919,8816501,2007-01-21,Margaret,The Nines,6.38,0.3,0.0,0.0,0.0
21920,8816501,2007-01-21,Sarah,The Nines,6.38,0.3,0.0,0.0,0.0
21921,8816501,2007-01-21,Gary,The Nines,12.77,0.6,0.0,0.0,0.4019
21922,8816501,2007-01-21,Gabriel,The Nines,21.28,1.0,0.2023,0.0,0.2023
21923,8816501,2007-01-21,Melissa,The Nines,12.77,0.6,0.0,0.0,0.7506
21924,8816501,2007-01-21,Mary,The Nines,6.38,0.3,0.0,0.0,0.0
21925,8816501,2007-01-21,Susan,The Nines,10.64,0.5,0.0,-0.2263,0.0
21926,8816501,2007-01-21,Sierra,The Nines,0.0,0.0,0.0,0.0,0.0
21927,8816501,2007-01-21,Noelle,The Nines,8.51,0.4,0.0,0.0,0.0
21928,8816501,2007-01-21,Parole Officer,The Nines,0.0,0.0,0.0,0.0,0.0
21929,8816501,2007-01-21,Streetwalker,The Nines,0.0,0.0,0.0,0.0,0.0
21930,3274071,1990-12-23,,Come See the Paradise,,,,,
21931,3274071,1990-12-23,Jack McGurn,Come See the Paradise,62.5,1.0,0.0,0.0,0.0
21932,3274071,1990-12-23,,Come See the Paradise,,,,,
21933,3274071,1990-12-23,,Come See the Paradise,,,,,
21934,3274071,1990-12-23,,Come See the Paradise,,,,,
21935,3274071,1990-12-23,,Come See the Paradise,,,,,
21936,2238387,1984-06-22,Nick Martinelli,Rhinestone,28.57,0.4,0.0,0.0,0.0
21937,2238387,1984-06-22,Jake Farris,Rhinestone,71.43,1.0,-0.3182,0.0,-0.4019
21938,2238387,1984-06-22,,Rhinestone,,,,,
21939,2238387,1984-06-22,,Rhinestone,,,,,
21940,2238387,1984-06-22,,Rhinestone,,,,,
21941,2238387,1984-06-22,,Rhinestone,,,,,
21942,19755662,1954-09-30,,Woman's World,,,,,
21943,19755662,1954-09-30,Elizabeth Burns,Woman's World,23.08,1.0,0.3818,0.0,0.0
21944,19755662,1954-09-30,,Woman's World,,,,,
21945,19755662,1954-09-30,,Woman's World,,,,,
21946,19755662,1954-09-30,,Woman's World,,,,,
21947,19755662,1954-09-30,,Woman's World,,,,,
21948,19755662,1954-09-30,,Woman's World,,,,,
21949,7567720,1975-01-01,,Breakout,,,,,
21950,7567720,1975-01-01,Jay Wagner,Breakout,50.0,1.0,0.0,0.0,0.0
21951,7567720,1975-01-01,,Breakout,,,,,
21952,7567720,1975-01-01,Hawk Hawkins,Breakout,0.0,0.0,0.0,0.0,0.0
21953,7567720,1975-01-01,,Breakout,,,,,
21954,7567720,1975-01-01,,Breakout,,,,,
21955,1166096,2006-09-21,Anne Stanton,All the King's Men,12.0,0.38,0.0,0.0,0.0
21956,1166096,2006-09-21,Willie Stark,All the King's Men,8.0,0.25,0.0,0.0,0.0
21957,1166096,2006-09-21,Jack Burden,All the King's Men,32.0,1.0,0.0,0.0,0.0
21958,1166096,2006-09-21,Judge Irwin,All the King's Men,16.0,0.5,0.2732,0.0,0.0
21959,1166096,2006-09-21,Adam Stanton,All the King's Men,0.0,0.0,0.0,0.0,0.0
21960,1166096,2006-09-21,Sadie Burke,All the King's Men,8.0,0.25,0.0,0.0,0.0
21961,1166096,2006-09-21,Tiny Duffy,All the King's Men,12.0,0.38,0.0,0.0,0.0
21962,1166096,2006-09-21,Sugar Boy,All the King's Men,0.0,0.0,0.0,0.0,0.0
21963,1166096,2006-09-21,Mrs. Burden,All the King's Men,0.0,0.0,0.0,0.0,0.0
21964,1166096,2006-09-21,Lucy Stark,All the King's Men,0.0,0.0,0.0,0.0,0.0
21965,1166096,2006-09-21,Alex,All the King's Men,0.0,0.0,0.0,0.0,0.0
21966,1166096,2006-09-21,Lily Littlepaugh,All the King's Men,0.0,0.0,0.0,0.0,0.0
21967,1166096,2006-09-21,Mr. Peyton,All the King's Men,0.0,0.0,0.0,0.0,0.0
21968,1166096,2006-09-21,Mrs. Peyton,All the King's Men,0.0,0.0,0.0,0.0,0.0
21969,7176240,2007-08-08,Charlie Hinton,Daddy Day Camp,,,,,
21970,7176240,2007-08-08,Lance,Daddy Day Camp,,,,,
21971,7176240,2007-08-08,Buck,Daddy Day Camp,,,,,
21972,7176240,2007-08-08,Kim Hinton,Daddy Day Camp,,,,,
21973,7176240,2007-08-08,Uncle Morty,Daddy Day Camp,,,,,
21974,9612861,1987-01-01,,Disorderlies,,,,,
21975,9612861,1987-01-01,,Disorderlies,,,,,
21976,9612861,1987-01-01,,Disorderlies,,,,,
21977,9612861,1987-01-01,,Disorderlies,,,,,
21978,9612861,1987-01-01,,Disorderlies,,,,,
21979,9612861,1987-01-01,,Disorderlies,,,,,
21980,27652539,2011-01-23,Macy Vanderhei,Cedar Rapids,1.64,0.07,0.0,0.0,0.4939
21981,27652539,2011-01-23,Tim Lippe,Cedar Rapids,24.59,1.0,-0.1779,-0.2263,0.6597
21982,27652539,2011-01-23,Dean Ziegler,Cedar Rapids,13.11,0.53,0.0516,0.0,0.2732
21983,27652539,2011-01-23,Joan Ostrowski-Fox,Cedar Rapids,18.03,0.73,0.0,0.0,0.5719
21984,27652539,2011-01-23,Ronald Wilkes,Cedar Rapids,6.56,0.27,0.0,0.0,0.0
21985,27652539,2011-01-23,Bill Krogstad,Cedar Rapids,8.2,0.33,-0.2263,0.0,-0.5719
21986,27652539,2011-01-23,Orin Helgesson,Cedar Rapids,9.84,0.4,-0.1779,0.0,0.0
21987,27652539,2011-01-23,Bree,Cedar Rapids,4.92,0.2,0.0,0.0,0.0
21988,27652539,2011-01-23,Gary,Cedar Rapids,0.0,0.0,0.0,0.0,0.0
21989,27652539,2011-01-23,Mike Pyle,Cedar Rapids,0.0,0.0,0.0,0.0,0.0
21990,27652539,2011-01-23,Roger Lemke,Cedar Rapids,8.2,0.33,0.5719,0.0,0.0
21991,1688077,1993-01-08,,Leprechaun,,,,,
21992,1688077,1993-01-08,,Leprechaun,,,,,
21993,1688077,1993-01-08,The Leprechaun,Leprechaun,9.38,0.27,-0.9153,-0.9153,-0.765
21994,1688077,1993-01-08,Nathan Murphy,Leprechaun,15.62,0.45,0.4215,0.0,0.0
21995,1688077,1993-01-08,Tory Reding,Leprechaun,0.0,0.0,0.128,0.0,0.0
21996,3879782,1999-01-01,,Best Laid Plans,,,,,
21997,3879782,1999-01-01,Lissa,Best Laid Plans,10.53,0.33,0.0,0.0,0.0
21998,3879782,1999-01-01,Bryce,Best Laid Plans,31.58,1.0,-0.2023,0.0,0.0
21999,3879782,1999-01-01,,Best Laid Plans,,,,,
22000,3879782,1999-01-01,Jimmy,Best Laid Plans,10.53,0.33,0.0,0.0,0.0
22001,3879782,1999-01-01,,Best Laid Plans,,,,,
22002,3879782,1999-01-01,,Best Laid Plans,,,,,
22003,10536433,2007-07-03,Ben Murphy,License to Wed,33.33,1.0,-0.6908,0.2732,0.0
22004,10536433,2007-07-03,Sadie Jones,License to Wed,22.22,0.67,0.0,-0.5423,-0.5859
22005,10536433,2007-07-03,Carlisle,License to Wed,2.22,0.07,0.0,0.0,0.4939
22006,10536433,2007-07-03,Reverend Frank,License to Wed,31.11,0.93,0.0,-0.2263,0.0
22007,10536433,2007-07-03,Jim,License to Wed,0.0,0.0,0.0,0.0,0.0
22008,10536433,2007-07-03,,License to Wed,,,,,
22009,10536433,2007-07-03,Lindsey Jones,License to Wed,0.0,0.0,0.0,-0.7506,0.0
22010,10536433,2007-07-03,Mr. Jones,License to Wed,0.0,0.0,0.0,-0.7506,0.0
22011,10536433,2007-07-03,Grandma Jones,License to Wed,0.0,0.0,0.0,-0.7506,0.0
22012,10536433,2007-07-03,Mrs. Jones,License to Wed,0.0,0.0,0.0,-0.7506,0.0
22013,10536433,2007-07-03,Shelly,License to Wed,0.0,0.0,-0.5574,0.0,0.0
22014,10536433,2007-07-03,Judith the Jewelry Clerk,License to Wed,0.0,0.0,-0.5574,0.0,0.0
22015,10536433,2007-07-03,Janine,License to Wed,0.0,0.0,0.0,0.0,0.0
22016,10536433,2007-07-03,Louise,License to Wed,0.0,0.0,0.0,0.0,0.0
22017,3130501,2001-09-07,,Two Can Play That Game,,,,,
22018,3130501,2001-09-07,Shanté Smith,Two Can Play That Game,27.27,0.75,0.0,0.0,0.0
22019,3130501,2001-09-07,Keith Fenton,Two Can Play That Game,36.36,1.0,0.0,0.0,0.0
22020,3130501,2001-09-07,Conny Spalding,Two Can Play That Game,0.0,0.0,0.0,0.0,0.0
22021,3130501,2001-09-07,,Two Can Play That Game,,,,,
22022,3130501,2001-09-07,,Two Can Play That Game,,,,,
22023,3130501,2001-09-07,,Two Can Play That Game,,,,,
22024,3130501,2001-09-07,,Two Can Play That Game,,,,,
22025,3130501,2001-09-07,,Two Can Play That Game,,,,,
22026,3130501,2001-09-07,,Two Can Play That Game,,,,,
22027,27656617,2011-11-07,Scott,Haywire,6.45,0.19,0.0,0.0,0.0
22028,27656617,2011-11-07,Aaron,Haywire,6.45,0.19,0.3612,0.0,0.0
22029,27656617,2011-11-07,Coblenz,Haywire,0.0,0.0,0.0,0.0,0.0
22030,27656617,2011-11-07,Rodrigo,Haywire,6.45,0.19,0.0,0.0,0.0
22031,27656617,2011-11-07,Kenneth,Haywire,24.73,0.74,-0.4939,-0.2263,0.0
22032,27656617,2011-11-07,Jiang,Haywire,6.45,0.19,0.0,0.0,-0.25
22033,27656617,2011-11-07,Paul,Haywire,8.6,0.26,0.0,0.5423,0.0
22034,3156200,1968-07-31,,Hang 'Em High,,,,,
22035,3156200,1968-07-31,Marshal Jed Cooper,Hang 'Em High,32.93,1.0,0.1027,-0.7579,0.34
22036,3156200,1968-07-31,,Hang 'Em High,,,,,
22037,3156200,1968-07-31,,Hang 'Em High,,,,,
22038,3156200,1968-07-31,,Hang 'Em High,,,,,
22039,3156200,1968-07-31,,Hang 'Em High,,,,,
22040,3156200,1968-07-31,,Hang 'Em High,,,,,
22041,9956825,1957-10-25,Linda English,Pal Joey,22.73,0.5,0.0,0.0,-0.34
22042,9956825,1957-10-25,Vera Simpson,Pal Joey,31.82,0.7,-0.1027,-0.4939,0.0
22043,9956825,1957-10-25,Joey Evans,Pal Joey,45.45,1.0,-0.4939,0.0,0.0
22044,9956825,1957-10-25,Gladys,Pal Joey,0.0,0.0,0.0,0.0,0.0
22045,9956825,1957-10-25,,Pal Joey,,,,,
22046,5257449,1970-01-01,Joe Curran,Joe,46.15,1.0,0.4588,0.0,0.0
22047,5257449,1970-01-01,,Joe,,,,,
22048,5257449,1970-01-01,,Joe,,,,,
22049,113651,1995-05-26,Thel Russell,Dead Man,8.0,0.12,0.0,-0.6597,-0.4404
22050,113651,1995-05-26,Benmont Tench,Dead Man,0.0,0.0,0.0,0.0,0.0
22051,113651,1995-05-26,Charlie Dickinson,Dead Man,10.0,0.15,0.0,0.0,0.0
22052,113651,1995-05-26,Salvatore 'Sally' Jenko,Dead Man,0.0,0.0,0.0,0.0,0.0
22053,113651,1995-05-26,John Dickinson,Dead Man,2.0,0.03,0.0,0.0,0.0
22054,113651,1995-05-26,John Scholfield,Dead Man,0.0,0.0,0.0,0.0,0.0
22055,113651,1995-05-26,Johnny 'The Kid' Pickett,Dead Man,4.0,0.06,0.0,0.0,-0.4404
22056,113651,1995-05-26,Conway Twill,Dead Man,2.0,0.03,0.0,0.0,0.0
22057,113651,1995-05-26,Cole Wilson,Dead Man,4.0,0.06,0.0,0.0,0.0
22058,113651,1995-05-26,Train Fireman,Dead Man,0.0,0.0,-0.1027,0.0,0.0
22059,113651,1995-05-26,Nobody,Dead Man,0.0,0.0,0.34,0.0,0.0
22060,113651,1995-05-26,William Blake,Dead Man,68.0,1.0,-0.7906,-0.1027,-0.2732
22061,113651,1995-05-26,Big George Drakoulious,Dead Man,0.0,0.0,0.0,0.0,0.0
22062,113651,1995-05-26,,Dead Man,,,,,
22063,113651,1995-05-26,Benmont Tench,Dead Man,0.0,0.0,0.0,0.0,0.0
22064,113651,1995-05-26,Trading Post Missionary,Dead Man,0.0,0.0,0.0,0.0,0.0
22065,6701452,1957-01-01,Dr. James 'Jim' Calder,Boy on a Dolphin,0.0,0.0,0.0,0.0,0.0
22066,6701452,1957-01-01,Phaedra,Boy on a Dolphin,0.0,0.0,0.0,0.0,0.0
22067,6701452,1957-01-01,,Boy on a Dolphin,,,,,
22068,976989,1995-10-27,,The Doom Generation,,,,,
22069,976989,1995-10-27,Amy Blue,The Doom Generation,75.0,1.0,0.0,-0.6705,-0.3612
22070,976989,1995-10-27,,The Doom Generation,,,,,
22071,976989,1995-10-27,,The Doom Generation,,,,,
22072,976989,1995-10-27,,The Doom Generation,,,,,
22073,976989,1995-10-27,,The Doom Generation,,,,,
22074,976989,1995-10-27,,The Doom Generation,,,,,
22075,976989,1995-10-27,TV Anchorman,The Doom Generation,0.0,0.0,0.0,0.0,0.0
22076,976989,1995-10-27,,The Doom Generation,,,,,
22077,976989,1995-10-27,Brandi,The Doom Generation,0.0,0.0,0.0,0.0,0.0
22078,2682100,1993-08-25,Justin McLeod,The Man Without a Face,50.0,1.0,-0.5859,0.0,-0.5859
22079,2682100,1993-08-25,,The Man Without a Face,,,,,
22080,2682100,1993-08-25,,The Man Without a Face,,,,,
22081,2682100,1993-08-25,,The Man Without a Face,,,,,
22082,2682100,1993-08-25,,The Man Without a Face,,,,,
22083,2682100,1993-08-25,,The Man Without a Face,,,,,
22084,2682100,1993-08-25,,The Man Without a Face,,,,,
22085,2682100,1993-08-25,,The Man Without a Face,,,,,
22086,2682100,1993-08-25,,The Man Without a Face,,,,,
22087,2682100,1993-08-25,,The Man Without a Face,,,,,
22088,4595569,1997-01-01,Melanie,Roar,0.0,0.0,0.0,0.0,0.0
22089,4595569,1997-01-01,Madelaine,Roar,0.0,0.0,0.0,0.0,0.0
22090,5101168,1997-10-31,"Missy, the Babysitter",Switchback,0.0,0.0,-0.34,0.0,0.3612
22091,5101168,1997-10-31,Sheriff Buck Olmstead,Switchback,14.29,0.43,-0.34,0.0,0.3612
22092,5101168,1997-10-31,Bud,Switchback,0.0,0.0,0.0,0.0,0.0
22093,5101168,1997-10-31,Deputy Nate Booker,Switchback,0.0,0.0,0.0,0.0,0.0
22094,5101168,1997-10-31,Chief Jack McGinnis,Switchback,4.76,0.14,0.0,0.0,0.3612
22095,5101168,1997-10-31,Lane Dixon,Switchback,14.29,0.43,0.2023,0.0,0.0
22096,5101168,1997-10-31,Bob Goodall,Switchback,33.33,1.0,0.0,0.0,-0.6486
22097,5101168,1997-10-31,Rick,Switchback,0.0,0.0,0.0,0.0,0.0
22098,5101168,1997-10-31,Frank LaCrosse,Switchback,19.05,0.57,-0.5106,0.34,-0.7096
22099,5101168,1997-10-31,,Switchback,,,,,
22100,4538840,2005-01-01,Jeff Kohlver,Hard Candy,36.21,0.81,-0.8834,0.0,0.0
22101,4538840,2005-01-01,Hayley Stark,Hard Candy,44.83,1.0,-0.5106,0.0,0.0
22102,4538840,2005-01-01,Judy Tokuda,Hard Candy,0.0,0.0,0.0,0.0,0.0
22103,902225,1985-01-18,,Here Come the Littles,,,,,
22104,902225,1985-01-18,,Here Come the Littles,,,,,
22105,902225,1985-01-18,,Here Come the Littles,,,,,
22106,902225,1985-01-18,,Here Come the Littles,,,,,
22107,902225,1985-01-18,,Here Come the Littles,,,,,
22116,5085987,2002-10-11,Angus Tuck,Tuck Everlasting,0.0,0.0,0.0,0.0,0.0
22117,5085987,2002-10-11,Mae Tuck,Tuck Everlasting,0.0,0.0,0.0,0.0,0.0
22118,5085987,2002-10-11,,Tuck Everlasting,,,,,
22119,5085987,2002-10-11,Man in the Yellow Suit,Tuck Everlasting,0.0,0.0,0.0,0.0,0.0
22120,5085987,2002-10-11,Winnie Foster,Tuck Everlasting,50.0,1.0,0.296,-0.4588,0.0
22121,5085987,2002-10-11,Jesse Tuck,Tuck Everlasting,50.0,1.0,0.0,0.0,0.0
22122,5085987,2002-10-11,Robert Foster,Tuck Everlasting,0.0,0.0,0.0,0.0,0.0
22123,5085987,2002-10-11,,Tuck Everlasting,,,,,
22124,5085987,2002-10-11,,Tuck Everlasting,,,,,
22125,963023,1999-12-26,Titus Andronicus,Titus,3.66,0.19,-0.8176,-0.5423,-0.5106
22126,963023,1999-12-26,Tamora,Titus,19.51,1.0,-0.3182,-0.4404,0.7269
22127,963023,1999-12-26,Saturninus,Titus,8.54,0.44,-0.5423,0.0,0.0
22128,963023,1999-12-26,,Titus,,,,,
22129,963023,1999-12-26,,Titus,,,,,
22130,963023,1999-12-26,Chiron,Titus,0.0,0.0,0.0,0.0,0.0
22131,963023,1999-12-26,Demetrius,Titus,4.88,0.25,0.0,0.0,0.0
22132,963023,1999-12-26,,Titus,,,,,
22133,963023,1999-12-26,,Titus,,,,,
22134,963023,1999-12-26,,Titus,,,,,
22135,1999677,1981-07-24,Whittington,Wolfen,3.85,0.09,0.0,0.0,0.0
22136,1999677,1981-07-24,,Wolfen,,,,,
22137,1999677,1981-07-24,,Wolfen,,,,,
22138,1999677,1981-07-24,Dewey Wilson,Wolfen,42.31,1.0,0.296,-0.3182,-0.6124
22139,1999677,1981-07-24,Eddie Holt,Wolfen,7.69,0.18,0.0,0.0,0.0
22140,1999677,1981-07-24,,Wolfen,,,,,
22141,1999677,1981-07-24,,Wolfen,,,,,
22142,1999677,1981-07-24,,Wolfen,,,,,
22143,8022805,1997-10-03,,The MatchMaker,,,,,
22144,8022805,1997-10-03,Marcy Tizard,The MatchMaker,24.0,1.0,0.0,0.4767,0.0
22145,8022805,1997-10-03,,The MatchMaker,,,,,
22146,8022805,1997-10-03,,The MatchMaker,,,,,
22147,8022805,1997-10-03,Nick,The MatchMaker,8.0,0.33,0.0,0.0,0.0
22148,8022805,1997-10-03,,The MatchMaker,,,,,
22149,8022805,1997-10-03,Moira Kennedy Kelly,The MatchMaker,8.0,0.33,0.0,0.0,0.0
22166,3317165,1957-09-26,,The Joker Is Wild,,,,,
22167,3317165,1957-09-26,,The Joker Is Wild,,,,,
22168,3317165,1957-09-26,,The Joker Is Wild,,,,,
22169,3317165,1957-09-26,,The Joker Is Wild,,,,,
22170,3317165,1957-09-26,,The Joker Is Wild,,,,,
22171,3317165,1957-09-26,,The Joker Is Wild,,,,,
22172,3317165,1957-09-26,,The Joker Is Wild,,,,,
22173,3317165,1957-09-26,,The Joker Is Wild,,,,,
22174,20756695,2009-01-01,Laser,Shorts,0.0,0.0,0.1531,-0.4588,0.0
22175,20756695,2009-01-01,Mr. Black,Shorts,23.4,1.0,0.1531,0.0,0.0
